title,clean_title,seeders,leechers,total_peers,category
"Cleaner (2025) 1080p WEBRip x264 AAC [ Hin, Eng ] ESub",Cleaner ESub,83,20,103,movies
Bring Her Back (2025) (1080p AMZN WEB-DL x265 10bit EAC3 Atmos 5.1 Ghost) [QxR],Bring Her Back,270,128,398,movies
Thunderbolts.A.K.A.The.New.Avengers.2025.2160p.HDR10Plus.DV.WEBRip.6CH.x265.HEVC...,Thunderbolts A K A The New Avengers HDR10Plus DV 6CH,327,315,642,movies
Holy.Night.Demon.Hunters.(2025).1080p.WEBRip.H264.AAC,Holy Night Demon Hunters H264,209,23,232,movies
Thug Life (2025) 720p 10bit NF WEBRip x265 HEVC Hindi AAC 5.1 ESub - Immortal,Thug Life 10bit NF Hindi 5 1 ESub - Immortal,81,22,103,movies
"Robinhood (2025)  720p WEBRip x265 AAC [ Hin, Tel ] ESub",Robinhood ESub,218,16,234,movies
Ice.Road.Vengeance.2025.1080p.WEB-DL.DDP5.1.x265-NeoNoir,Ice Road Vengeance DDP5 1 -NeoNoir,316,97,413,movies
The Prosecutor (2024) 1080p BRRip x265 AAC Hin Multi Aud ESub,The Prosecutor Hin Aud ESub,144,18,162,movies
Pretty.Thing.2025.1080p.WEBRip.x264.AAC5.1,Pretty Thing AAC5 1,239,35,274,movies
Kesari.Chapter.2.2025.1080p.10Bit.HEVC.HS.WebRip.DDP5.1.H.265-themoviesboss,Kesari Chapter 2 10Bit HS DDP5 1 H 265-themoviesboss,79,12,91,movies
The Phoenician Scheme 2025 1080p WEB-DL HEVC x265 5.1 BONE,The Phoenician Scheme 5 1 BONE,378,146,524,movies
Alappuzha.Gymkhana.2025.720p.SL.WebRip.HIN+MAL+TAM+TEL+KAN.AAC2.0.H.264-themovie...,Alappuzha Gymkhana SL HIN,104,18,122,movies
