title,clean_title,seeders,leechers,total_peers,category
SALVABLE 2025 1080p WEB-DL HEVC x265 5.1 BONE,SALVABLE 5 1 BONE,293,40,333,movies
The.Friend.2024.1080p.WEB-DL.DDP5.1.x265-NeoNoir,The Friend DDP5 1 -NeoNoir,205,88,293,movies
The.Penguin.Lessons.2024.1080p.WEB-DL.DDP5.1.x265-NeoNoir,The Penguin Lessons DDP5 1 -NeoNoir,243,168,411,movies
Star Wars Original Trilogy REMASTERED 1080p BluRay H265 HEVC AAC 5.1-[88],Star Wars Original Trilogy H265 5 1,460,197,657,movies
Death.of.a.Unicorn.2025.Hybrid.2160p.WEB-DL.DV.HDR.DDP5.1.Atmos.H265-AOC,Death of a Unicorn Hybrid DV HDR DDP5 1 Atmos H265-AOC,304,126,430,movies
Warlord 2025 1080p BluRay DD5.1 HEVC x265-RMTeam,Warlord DD5 1 -RMTeam,298,16,314,movies
Mere Husband Ki Biwi (2025) Hindi 1080p WEBRip x264 DD 5.1 ESub,Mere Husband Ki Biwi Hindi DD 5 1 ESub,61,10,71,movies
Havoc 2025 720p NF WEB-DL x264 ESubs-FRANK,Havoc NF ESubs-FRANK,341,114,455,movies
Rapsa 2025 1080p Tagalog WEB-DL HEVC x265 BONE,Rapsa Tagalog BONE,319,33,352,movies
Sabik 2025 1080p Tagalog WEB-DL HEVC x265 BONE,Sabik Tagalog BONE,143,18,161,movies
Captain America : Brave New World (2025) RM4K 1080p iT-WEBRip [Hin-Eng] DDP 5.1 ...,Captain America : Brave New World RM4K iT- DDP 5 1,67,13,80,movies
The.Woman.in.the.Yard.2025.1080p.MA.WEB-DL.AAC5.1.x265-NeoNoir,The Woman in the Yard MA AAC5 1 -NeoNoir,193,29,222,movies
Jaat 2025 (2160p x265 HDTS NO ADS AI UPSCALED HINDI AAC 2.0 DIGITAL) PANTHER RIP...,Jaat PANTHER RIP,80,58,138,movies
Captain America Brave New World 2025 1080p AMZN WEB-DL H264-FRANK,Captain America Brave New World AMZN H264-FRANK,250,9,259,movies
Havoc.2025.1080p.WEB-DL.DDP5.1.x265-NeoNoir,Havoc DDP5 1 -NeoNoir,202,39,241,movies
G20.2025.1080p.AMZN.WEB-DL.DDP5.1.H.264-FHC.mkv,G20 AMZN DDP5 1 H 264-FHC mkv,132,7,139,movies
Havoc.2025.2160p.NF.WEB-DL.H.265.DDP5.1.Atmos-Tyrell,Havoc NF H 265 DDP5 1 Atmos-Tyrell,250,93,343,movies
Teenage Innocence [1973 - USA] erotic sexploitation,Teenage Innocence erotic sexploitation,105,28,133,movies
Tampipi 2025 1080p Tagalog WEB-DL HEVC x265 5.1 BONE,Tampipi Tagalog 5 1 BONE,156,10,166,movies
A.Minecraft.Movie.2025.1080p.TeleSync.X264.COLLECTiVE,A Minecraft Movie COLLECTiVE,211,140,351,movies
Screamboat 2025 1080p WEBRip X264 AAC 5.1-[88],Screamboat 5 1,289,45,334,movies
"Exterritorial (2025) 720p WEBRip x264 AAC [ Hin, Eng ] ESub",Exterritorial ESub,113,51,164,movies
Chhorii 2 2025 1080p DS4K WEB-DL DDP5.1 x265 - xRG,Chhorii 2 DS4K DDP5 1 - xRG,123,18,141,movies
Rich.Flu.2024.1080p.WEBRip.x265-KONTRAST,Rich Flu -KONTRAST,78,15,93,movies
iHostage (2025) 720p WEBRip x264 AAC Hin Multi ESub,iHostage Hin ESub,62,8,70,movies
