title,clean_title,seeders,leechers,total_peers,category
Novocaine.2025.1080p.WEB-DL.DDP5.1.x265-NeoNoir,Novocaine DDP5 1 -NeoNoir,1437,822,2259,movies
"Officer on Duty (2025) 720p WEBRip x264 AAC [ Hin, Mal ] ESub",Officer on Duty ESub,640,51,691,movies
Silent.Zone.2025.1080p.WEB-DL.AAC5.1.x265-NeoNoir,Silent Zone AAC5 1 -NeoNoir,508,68,576,movies
Holland.2025.1080p.AMZN.WEB-DL.DDP5.1.H.265-P2PClub,Holland AMZN DDP5 1 H 265-P2PClub,471,167,638,movies
A.Working.Man.2025.1080p.HDRip.Cam.Audio.READNFO.x264.COLLECTiVE,A Working Man Audio READNFO COLLECTiVE,317,261,578,movies
A Working Man 2025 1080p HDRip (Cam Audio) HEVC x265-RMTeam,A Working Man -RMTeam,843,747,1590,movies
The.Electric.State.2025.1080p.NF.WEB-DL.DDP5.1.H.264-EniaHD,The Electric State NF DDP5 1 H 264-EniaHD,1135,340,1475,movies
Black Bag (2025) Eng 1080p WEBRip x265 AAC ESub,Black Bag ESub,331,247,578,movies
Popeye.The.Slayer.Man 2025.1080p.WEB-DL.x264.DD5.1-BobDobbs,Popeye The Slayer Man DD5 1-BobDobbs,635,100,735,movies
Mickey 17 2025 1080p HDRip HEVC x265-RMTeam,Mickey 17 -RMTeam,1019,1189,2208,movies
Riff.Raff.2024.1080p.WEBRip.x264.AAC5.1-LAMA,Riff Raff AAC5 1-LAMA,302,59,361,movies
G20.2025.1080p.DS4K.WEB-DL.DDP5.1.x265-NeoNoir,G20 DS4K DDP5 1 -NeoNoir,1315,536,1851,movies
A.Knights.War.2025.1080p.WEB-DL.AAC5.1.x265-NeoNoir,A Knights War AAC5 1 -NeoNoir,311,29,340,movies
The.Assessment.2024.1080p.WEB-DL.DDP5.1.x265-NeoNoir,The Assessment DDP5 1 -NeoNoir,852,175,1027,movies
High.Rollers.2025.1080p.WEBRip.x264.AAC5.1,High Rollers AAC5 1,580,55,635,movies
Black.Bag.2025.1080p.WEBRip.AAC5.1.10bits.x265-Rapta,Black Bag AAC5 1 10bits -Rapta,1283,1416,2699,movies
The Alto Knights 2025 1080p WEB-DL HEVC x265 5.1 BONE,The Alto Knights 5 1 BONE,2346,873,3219,movies
Black.Bag.2025.1080p.WEBRip.x264.DDP5.1-APEX,Black Bag DDP5 1-APEX,959,457,1416,movies
Borderline (2025) 1080p WEBRip 5.1-LAMA,Borderline 5 1-LAMA,221,48,269,movies
Deva (2025) Hindi 720p WEBRip x264 AAC ESub,Deva Hindi ESub,147,20,167,movies
Becoming Led Zeppelin (2025) 1080p WEBRip 5 1-LAMA,Becoming Led Zeppelin 5 1-LAMA,484,129,613,movies
Cleaner.2025.1080p.AMZN.WEB-DL.H264-EniaHD,Cleaner AMZN H264-EniaHD,228,69,297,movies
Sikandar 2025 720p HQ Telesync V1 NO WM 2.0 Hindi DIGITAL HC ESUB - PANTHER RIPS,Sikandar HQ NO WM 2 0 Hindi DIGITAL ESUB - PANTHER RIPS,55,59,114,movies
Captain.America.Brave.New.World.2025.iNTERNAL.1080p.10bit.WEBRip.2CH.x265.HEVC-P...,Captain America Brave New World iNTERNAL 10bit 2CH -P,304,54,358,movies
Mickey 17 2025 4K 2160p UPSC WebRip X265 PANTHER RiPS,Mickey 17 UPSC PANTHER RiPS,423,670,1093,movies
The.Parenting.2025.1080p.WEB-DL.AAC5.1.x265-NeoNoir,The Parenting AAC5 1 -NeoNoir,312,90,402,movies
Snow.White.2025.1080p.Cam.X264.COLLECTiVE,Snow White COLLECTiVE,281,113,394,movies
A Minecraft Movie [2025] 1080p Workprint x264 AC3 (UKB),A Minecraft Movie Workprint,524,786,1310,movies
The Electric State 2025 1080p WEB-DL HEVC x265 5.1 BONE,The Electric State 5 1 BONE,380,182,562,movies
Azaad (2025) Hindi 720p WEBRip x264 AAC ESub,Azaad Hindi ESub,137,10,147,movies
Zakir.Khan.Delulu.Express.2025.1080p.AMZN.WEB-DL.DDP5.1.H.265-REL1VIN,Zakir Khan Delulu Express AMZN DDP5 1 H 265-REL1VIN,62,9,71,movies
Last.Breath.2025.1080p.AMZN.WEB-DL.DDP5.1.H.264-APEX,Last Breath AMZN DDP5 1 H 264-APEX,228,57,285,movies
"Viduthalai Part 1 (2023) UnCut 720p WEBRip x264 AAC [ Hin, Tam ] ESub",Viduthalai Part 1 UnCut ESub,315,39,354,movies
My.Dead.Friend.Zoe.2025.1080p.MA.WEB-DL.AAC5.1.x265-NeoNoir,My Dead Friend Zoe MA AAC5 1 -NeoNoir,241,43,284,movies
In.The.Lost.Lands.2025.1080p.WEBRip.x264.AAC5.1-LAMA,In The Lost Lands AAC5 1-LAMA,1335,552,1887,movies
Bring.Them.Down.2024.1080p.WEBRip.x264.AAC5.1-LAMA,Bring Them Down AAC5 1-LAMA,329,80,409,movies
Fog.Of.War.2025.1080p.WEBRip.x265.10bit.AAC5.1-LAMA,Fog Of War 10bit AAC5 1-LAMA,395,41,436,movies
Caligula The Ultimate Cut (2023) 1080p WEBRip x265 10bit 5.1-LAMA,Caligula The Ultimate Cut 10bit 5 1-LAMA,169,16,185,movies
Peter.Pans.Neverland.Nightmare.2025.1080p.WEBRip.x264.AAC5.1-LAMA,Peter Pans Neverland Nightmare AAC5 1-LAMA,366,32,398,movies
Dragon (2025) 720p WEBRip x265 AAC [ Hin Mal ] ESub,Dragon ESub,127,24,151,movies
Arouse 2025 1080p Tagalog WEB-DL HEVC x265 BONE,Arouse Tagalog BONE,245,18,263,movies
Opus.2025.1080p.WEB-DL.DDP5.1.x265-NeoNoir,Opus DDP5 1 -NeoNoir,354,164,518,movies
Sex-Positive.2024.1080p.BluRay.AV1.Opus.5.1-SWAXXON,Sex-Positive AV1 Opus 5 1-SWAXXON,80,10,90,movies
"Viduthalai Part 2 (2024) 720p WEBRip x264 AAC [ Hin, Tam ] ESub",Viduthalai Part 2 ESub,94,11,105,movies
Mickey.17.2025.Hybrid.2160p.WEB-DL.DV.HDR.DDP5.1.Atmos.H265-AOC,Mickey 17 Hybrid DV HDR DDP5 1 Atmos H265-AOC,609,356,965,movies
Last.Breath.2025.1080p.WEBRip.x264.AAC5.1,Last Breath AAC5 1,467,311,778,movies
The.8th.Day.2025.1080p.WEBRip.x264.AAC5.1,The 8th Day AAC5 1,181,12,193,movies
Kaafir (2025) Hin 720p WEBRip x264 AAC ESub,Kaafir Hin ESub,179,19,198,movies
Emergency (2025) Hindi 720p WEBRip x264 AAC ESub,Emergency Hindi ESub,94,7,101,movies
I'm Still Here (2024) (1080p AMZN WEB-DL x265 10bit EAC3 5.1 Portuguese Silence)...,I'm Still Here,238,166,404,movies
Bill.Burr.Drop.Dead.Years.2025.1080p.WEBRip.x265-DH,Bill Burr Drop Dead Years -DH,177,8,185,movies
The.Rule.Of.Jenny.Pen.2024.1080p.WEBRip.x264.AAC5.1-LAMA,The Rule Of Jenny Pen AAC5 1-LAMA,328,146,474,movies
Distant.2024.1080p.WEBRip.x264.AAC5.1,Distant AAC5 1,195,21,216,movies
Death.Of.A.Unicorn.2025.1080p.Cam.X264.COLLECTiVE,Death Of A Unicorn COLLECTiVE,274,463,737,movies
The.Monkey.2025.1080p.AMZN.WEB-DL.DDP5.1.x265-NeoNoir,The Monkey AMZN DDP5 1 -NeoNoir,247,195,442,movies
Novocaine 2025 1080p WEB-DL HEVC x265 5.1 BONE,Novocaine 5 1 BONE,404,119,523,movies
Novocaine.2025.1080p.AMZN.WEB-DL.H264.DDP5 1.Atmos-BYNDR,Novocaine AMZN H264 DDP5 1 Atmos-BYNDR,568,124,692,movies
The World Will Tremble (2025) 1080p WEBRip 5 1-LAMA,The World Will Tremble 5 1-LAMA,312,56,368,movies
Renner 2025 1080p WEB-DL HEVC x265 5.1 BONE,Renner 5 1 BONE,171,10,181,movies
Control.Freak.2025.1080p.WEB-DL.DDP5.1.x265-NeoNoir,Control Freak DDP5 1 -NeoNoir,174,24,198,movies
Black.Bag.2025.2160p.WEB-DL.H265.HDR.DDP.5.1-HONE,Black Bag H265 HDR DDP 5 1-HONE,397,624,1021,movies
"Test (2025) 720p WEBRip x265 AAC [ Hin, Tel ] ESub",Test ESub,134,17,151,movies
Black Bag (2025) (1080p MA WEB-DL x265 10bit EAC3 5.1 Ghost) [QxR],Black Bag,283,84,367,movies
Rich.Flu.2024.720p.AMZN.WEB-DL.DDP5.1.H.264-WELP,Rich Flu AMZN DDP5 1 H 264-WELP,113,7,120,movies
Presence.2024.1080p.WEBRip.x264.AAC5.1-LAMA,Presence AAC5 1-LAMA,214,75,289,movies
The.Monkey.2025.1080p.AMZN.WEB-DL.DDP5.1.H.264-HONE,The Monkey AMZN DDP5 1 H 264-HONE,494,469,963,movies
Mickey.17.2025.2160p.HDR10Plus.DV.WEBRip.DDP5 1.Atmos.X265.HEVC-PSA,Mickey 17 HDR10Plus DV DDP5 1 Atmos -PSA,866,1471,2337,movies
Be Happy (2025) Hindi 720p WEBRip x264 AAC ESub,Be Happy Hindi ESub,74,8,82,movies
"Aghathiyaa (2025) 720p WEBRip x265 AAC [ Hin , Tel ] ESub",Aghathiyaa ESub,98,9,107,movies
Chhorii 2 (2025) Hindi 720p WEBRip x264 AAC ESub,Chhorii 2 Hindi ESub,555,182,737,movies
Mickey.17.2025.1080p.DS4K.WEB-DL.DDP5.1.x265-NeoNoir,Mickey 17 DS4K DDP5 1 -NeoNoir,503,492,995,movies
Chhaava 2025 1080p DS4K WEB-DL DDP5.1 x265 - xRG,Chhaava DS4K DDP5 1 - xRG,454,184,638,movies
Love.Hurts.2025.1080p.BluRay.x264.AAC5.1-LAMA,Love Hurts AAC5 1-LAMA,221,16,237,movies
Rekhachithram (2025) Hindi DS4K (1080p WEBRip AV1 10bit DD 5.1 ESub) - [Musafirb...,Rekhachithram Hindi DS4K - [Musafirb,49,13,62,movies
Habal 2025 1080p Tagalog WEB-DL HEVC x265 BONE,Habal Tagalog BONE,118,8,126,movies
A.Minecraft.Movie.2025.1080p.TeleSync.Brighter.Version.X264.COLLECTiVE,A Minecraft Movie Brighter Version COLLECTiVE,788,276,1064,movies
Die.Alone.2024.1080p.BluRay.x264.AAC5.1,Die Alone AAC5 1,149,15,164,movies
The Diplomat 2025 (4K 2160p x265 WEBRIP DD5.1) PANTHER RiPS,The Diplomat PANTHER RiPS,57,70,127,movies
Turn.Me.On.2024.1080p.WEB-DL.DDP5.1.x265-NeoNoir,Turn Me On DDP5 1 -NeoNoir,105,6,111,movies
Revelations 2025 1080p (DUAL) WEB-DL HEVC x265 5.1 BONE,Revelations 5 1 BONE,175,148,323,movies
High.Ground.2025.1080p.WEBRip.x264.AAC5.1-LAMA,High Ground AAC5 1-LAMA,161,26,187,movies
China and Sex [1994 - Italy] erotic drama,China and Sex erotic drama,68,29,97,movies
McVeigh 2024 1080p WEB-DL HEVC x265-RMTeam,McVeigh -RMTeam,121,11,132,movies
Novocaine.2025.Hybrid.2160p.WEB-DL.DV.HDR.DDP5.1.Atmos.H265-AOC,Novocaine Hybrid DV HDR DDP5 1 Atmos H265-AOC,450,294,744,movies
